,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,Day,Date,Time
607,1569902156,0.0,0.0,0.0,24.62,67.58,97894.57,0.0,4,607, Tue, 19/10/01, 03:55:56 
608,1569902243,0.0,0.0,0.0,24.61,67.61,97881.82,0.0,4,608, Tue, 19/10/01, 03:57:23 
609,1569902330,0.0,0.0,0.0,24.61,67.62,97881.03,0.0,4,609, Tue, 19/10/01, 03:58:50 
610,1569902417,0.0,0.0,0.0,24.61,67.64,97867.49,0.0,6,610, Tue, 19/10/01, 04:00:17 
611,1569902504,0.0,0.0,0.0,24.61,67.65,97876.4,0.0,4,611, Tue, 19/10/01, 04:01:44 
612,1569902591,0.0,0.0,0.0,24.61,67.64,97870.99,0.0,4,612, Tue, 19/10/01, 04:03:11 
613,1569902678,0.0,0.0,0.0,24.62,67.66,97880.22,0.0,6,613, Tue, 19/10/01, 04:04:38 
614,1569902765,0.0,0.0,0.0,24.61,67.65,97881.03,0.0,4,614, Tue, 19/10/01, 04:06:05 
615,1569902852,0.0,0.0,0.0,24.62,67.48,97875.61,0.0,4,615, Tue, 19/10/01, 04:07:32 
616,1569902939,0.0,0.0,0.0,24.62,67.65,97879.11,0.0,2,616, Tue, 19/10/01, 04:08:59 
617,1569903026,0.0,0.0,0.0,24.62,67.65,97874.8,0.0,4,617, Tue, 19/10/01, 04:10:26 
618,1569903113,0.0,0.0,0.0,24.62,67.64,97883.74,0.0,4,618, Tue, 19/10/01, 04:11:53 
619,1569903200,0.0,0.0,0.0,24.62,67.64,97878.03,0.0,4,619, Tue, 19/10/01, 04:13:20 
620,1569903287,0.0,0.0,0.0,24.61,67.66,97885.34,0.0,4,620, Tue, 19/10/01, 04:14:47 
621,1569903374,0.0,0.0,0.0,24.62,67.64,97885.34,0.0,4,621, Tue, 19/10/01, 04:16:14 
622,1569903461,0.0,0.0,0.0,24.62,67.64,97881.03,0.0,4,622, Tue, 19/10/01, 04:17:41 
623,1569903548,0.0,0.0,0.0,24.61,67.63,97872.9,0.0,5,623, Tue, 19/10/01, 04:19:08 
624,1569903635,0.0,0.0,0.0,24.61,67.63,97879.11,0.0,5,624, Tue, 19/10/01, 04:20:35 
625,1569903722,0.0,0.0,0.0,24.62,67.62,97884.53,0.0,4,625, Tue, 19/10/01, 04:22:02 
626,1569903809,0.0,0.0,0.0,24.61,67.63,97887.24,0.0,4,626, Tue, 19/10/01, 04:23:29 
627,1569903896,0.0,0.0,0.0,24.62,67.4,97891.06,0.0,5,627, Tue, 19/10/01, 04:24:56 
628,1569903983,0.0,0.0,0.0,24.6,67.61,97889.16,0.0,5,628, Tue, 19/10/01, 04:26:23 
629,1569904070,0.0,0.0,0.0,24.6,67.61,97889.16,0.0,5,629, Tue, 19/10/01, 04:27:50 
630,1569904157,0.0,0.0,0.0,24.61,67.62,97882.11,0.0,5,630, Tue, 19/10/01, 04:29:17 
631,1569904244,0.0,0.0,0.0,24.61,67.61,97882.93,0.0,4,631, Tue, 19/10/01, 04:30:44 
632,1569904331,0.0,0.0,0.0,24.61,67.62,97872.9,0.0,4,632, Tue, 19/10/01, 04:32:11 
633,1569904419,0.0,0.0,0.0,24.61,67.65,97880.51,0.0,4,633, Tue, 19/10/01, 04:33:39 
634,1569904507,0.0,0.0,0.0,24.61,67.66,97880.22,0.0,4,634, Tue, 19/10/01, 04:35:07 
635,1569904595,0.0,0.0,0.0,24.6,67.64,97880.22,0.0,5,635, Tue, 19/10/01, 04:36:35 
636,1569904683,0.0,0.0,0.0,24.61,67.64,97881.03,0.0,4,636, Tue, 19/10/01, 04:38:03 
637,1569904771,0.0,0.0,0.0,24.6,67.63,97874.8,0.0,4,637, Tue, 19/10/01, 04:39:31 
638,1569904859,0.0,0.0,0.0,24.6,67.64,97879.4,0.0,4,638, Tue, 19/10/01, 04:40:59 
639,1569904947,0.0,0.0,0.0,24.6,67.68,97880.22,0.0,2,639, Tue, 19/10/01, 04:42:27 
640,1569905035,0.0,0.0,0.0,24.61,67.67,97875.87,0.0,2,640, Tue, 19/10/01, 04:43:55 
641,1569905123,0.0,0.0,0.0,24.6,67.63,97870.45,0.0,4,641, Tue, 19/10/01, 04:45:23 
642,1569905211,0.0,0.0,0.0,24.6,67.65,97877.5,0.0,3,642, Tue, 19/10/01, 04:46:51 
643,1569905299,0.0,0.0,0.0,24.6,67.64,97878.59,0.0,4,643, Tue, 19/10/01, 04:48:19 
644,1569905387,0.0,0.0,0.0,24.6,67.66,97868.56,0.0,5,644, Tue, 19/10/01, 04:49:47 
645,1569905475,0.0,0.0,0.0,24.61,67.65,97867.75,0.0,3,645, Tue, 19/10/01, 04:51:15 
646,1569905563,0.0,0.0,0.0,24.6,67.68,97865.04,0.0,3,646, Tue, 19/10/01, 04:52:43 
647,1569905651,0.0,0.0,0.0,24.6,67.68,97862.32,0.0,4,647, Tue, 19/10/01, 04:54:11 
648,1569905739,0.0,0.0,0.0,24.59,67.69,97859.62,0.0,5,648, Tue, 19/10/01, 04:55:39 
649,1569905827,0.0,0.0,0.0,24.59,67.7,97856.12,0.0,3,649, Tue, 19/10/01, 04:57:07 
650,1569905915,0.0,0.0,0.0,24.59,67.71,97858.55,0.0,3,650, Tue, 19/10/01, 04:58:35 
651,1569906003,0.0,0.0,0.0,24.59,67.59,97858.01,0.0,4,651, Tue, 19/10/01, 05:00:03 
652,1569906091,0.0,0.0,0.0,24.59,67.78,97873.17,0.0,4,652, Tue, 19/10/01, 05:01:31 
653,1569906240,0.0,0.0,0.0,24.59,67.8,97872.39,0.0,4,653, Tue, 19/10/01, 05:04:00 
