, Actual 10 m,Predicted 10 m,Error at 10 m , Actual25 m,Predicted 25 m,Error at 25 m , Actual 50 m,Predicted 50 m,Error at 50 m , Actual 80 m,Predicted 80 m,Error at 80 m 
11/23/2011 6:00,24.26,24.736097,0.1639026641845689,24.37,24.403456,0.4965442657470689,24.211111111111112,24.72499,0.17500915527343608,24.9,24.582003,0.31799736022949077
11/23/2011 7:00,24.700000000000003,24.451813,0.4481872558593736,24.37,24.376614,0.5233863830566392,24.211111111111112,24.403065,0.49693527221679545,24.9,24.820911,0.07908859252929545
11/23/2011 8:00,24.700000000000003,24.662615,0.23738517761230327,24.37,24.401556,0.49844398498535014,24.700000000000006,24.316916,0.5830844879150376,24.9,24.92213,-0.022130584716798296
11/23/2011 9:00,24.700000000000003,24.724766,0.17523422241210795,24.700000000000003,24.469606,0.43039360046386577,24.700000000000006,24.613617,0.2863830566406236,24.9,24.956825,-0.05682525634765767
11/23/2011 10:00,25.03,24.769285,0.5307147979736335,24.700000000000003,24.731558,0.5684421539306648,24.700000000000006,24.745293,0.554707336425782,25.3,24.955374,0.3446262359619148
11/23/2011 11:00,25.03,24.994629,0.3053710937500007,25.140000000000004,24.810257,0.4897430419921882,24.700000000000006,24.80138,0.4986198425292976,25.3,25.210733,0.08926658630371165
11/23/2011 12:00,25.36,25.044971,0.2550285339355476,25.140000000000004,25.106468,0.19353179931640696,25.311111111111114,24.788565,0.5114353179931648,25.3,25.293695,0.006304550170899148
11/23/2011 13:00,25.36,25.28153,0.018469619750977273,25.470000000000002,25.141457,0.15854339599609446,25.311111111111114,25.162363,0.13763694763183665,25.3,25.309902,-0.009902191162108664
11/23/2011 14:00,25.36,25.344927,-0.0449268341064446,25.470000000000002,25.342407,-0.04240722656249929,25.311111111111114,25.277262,0.022738265991211648,25.3,25.311178,-0.011178207397460227
11/23/2011 15:00,25.36,25.35579,-0.05578918457031179,25.470000000000002,25.344992,-0.04499168395996023,25.311111111111114,25.309097,-0.00909729003906179,25.3,25.29465,0.005350875854492898
11/23/2011 16:00,25.36,25.349781,-0.049781036376952414,25.470000000000002,25.333109,-0.03310890197753835,25.311111111111114,25.310465,-0.010464859008788352,25.3,25.305916,-0.0059158325195305395
11/23/2011 17:00,25.36,25.344135,-0.044135284423827414,25.470000000000002,25.322184,-0.022183609008788352,25.8,25.296812,0.003187942504883523,25.3,25.292698,0.0073020935058600855
11/23/2011 18:00,25.36,25.346926,-0.0469257354736321,25.470000000000002,25.320343,-0.02034301757812429,25.8,25.605204,-0.30520362854003835,25.3,25.297886,0.0021141052246100855
11/23/2011 19:00,25.36,25.344622,0.4553783416748054,25.470000000000002,25.32948,0.47052078247070384,25.8,25.704817,0.09518318176269602,25.8,25.295008,0.5049922943115241
11/23/2011 20:00,25.36,25.35104,0.44896011352539134,25.470000000000002,25.346313,0.4536865234375007,25.8,25.727058,0.07294158935546946,25.8,25.654026,0.14597396850586009
11/23/2011 21:00,25.36,25.353891,0.44610862731933665,25.470000000000002,25.379263,0.4207370758056648,25.8,25.72332,0.07667999267578196,25.8,25.754494,0.04550628662109446
11/23/2011 22:00,25.36,25.3661,-0.06610031127929616,25.470000000000002,25.401932,-0.10193176269531179,25.8,25.74128,-0.44127960205078054,25.3,25.779757,-0.4797565460205071
11/23/2011 23:00,25.36,25.36275,-0.0627490997314446,25.470000000000002,25.405521,-0.10552139282226491,25.8,25.769098,-0.46909828186035085,25.3,25.445398,-0.14539833068847585
11/24/2011 0:00,25.03,25.363766,-0.06376571655273366,25.470000000000002,25.415932,-0.11593170166015554,25.8,25.771042,-0.4710418701171868,25.3,25.326843,-0.02684326171874929
11/24/2011 1:00,25.03,25.135086,-0.23508605957031392,25.470000000000002,25.391088,-0.49108848571777486,25.8,25.769014,-0.8690143585205092,24.9,25.295538,-0.39553794860839986
11/24/2011 2:00,25.03,25.05612,-0.1561199188232436,25.140000000000004,25.375813,-0.47581253051757955,25.311111111111114,25.806347,-0.9063468933105483,24.9,25.018015,-0.11801490783691548
11/24/2011 3:00,24.700000000000003,25.045042,-0.6450420379638686,24.700000000000003,25.115797,-0.7157970428466811,24.700000000000006,25.476547,-1.076547241210939,24.4,24.930262,-0.530261611938478
11/24/2011 4:00,24.26,24.800179,-0.40017852783203267,24.37,24.720379,-0.3203788757324233,24.700000000000006,24.892483,-0.4924827575683608,24.4,24.568258,-0.16825828552246236
11/24/2011 5:00,24.26,24.435432,-0.03543243408203267,24.37,24.395168,0.004831695556639204,24.211111111111112,24.72263,-0.32262954711914205,24.4,24.484285,-0.08428535461425923
11/24/2011 6:00,24.26,24.341925,0.05807533264160014,24.37,24.32312,0.07687988281249858,24.211111111111112,24.37945,0.020550155639647016,24.4,24.458746,-0.05874595642089986
11/24/2011 7:00,24.26,24.316055,0.08394470214843608,24.37,24.383156,0.01684417724609233,24.211111111111112,24.299608,0.10039176940917827,24.4,24.4727,-0.07270011901855611
11/24/2011 8:00,24.700000000000003,24.342976,0.057024383544920454,24.37,24.439152,-0.039151763916017046,24.211111111111112,24.285229,0.1147712707519517,24.4,24.493034,-0.09303436279297017
11/24/2011 9:00,24.700000000000003,24.653486,0.2465137481689439,24.37,24.503555,0.3964447021484361,24.211111111111112,24.303156,0.596844100952147,24.9,24.497126,0.402874374389647
11/24/2011 10:00,24.700000000000003,24.747446,0.15255393981933452,24.700000000000003,24.536509,0.3634914398193345,24.211111111111112,24.345833,0.5541671752929673,24.9,24.817642,0.08235778808593608
11/24/2011 11:00,25.03,24.77601,0.12398948669433452,24.700000000000003,24.752392,0.1476081848144517,24.700000000000006,24.368526,0.5314735412597642,24.9,24.918465,-0.01846466064453267
11/24/2011 12:00,25.03,24.982708,-0.0827079772949233,25.140000000000004,24.803415,0.09658470153808452,25.311111111111114,24.6597,0.24029960632324077,24.9,24.95087,-0.050870513916017046
11/24/2011 13:00,25.36,25.038548,0.2614524841308601,25.140000000000004,25.061947,0.23805313110351634,25.311111111111114,25.138245,0.1617553710937507,25.3,24.946545,0.35345535278320384
11/24/2011 14:00,25.03,25.27132,0.028679656982422586,25.140000000000004,25.095316,0.20468406677246165,25.311111111111114,25.284346,0.015654373168946023,25.3,25.190908,0.10909156799316477
11/24/2011 15:00,25.03,25.110855,0.1891448974609382,25.470000000000002,25.092253,0.20774726867675852,25.311111111111114,25.315636,-0.01563568115234304,25.3,25.266186,0.033814239501953836
11/24/2011 16:00,25.03,25.051563,0.24843673706054759,25.470000000000002,25.277555,0.022444534301758523,25.311111111111114,25.301289,-0.0012886047363274145,25.3,25.282524,0.01747589111328196
11/24/2011 17:00,25.03,25.029585,0.270415115356446,25.470000000000002,25.328367,-0.028367233276366477,25.311111111111114,25.27871,0.02129058837890696,25.3,25.297007,0.002993392944336648
11/24/2011 18:00,25.03,25.027185,0.27281455993652415,25.470000000000002,25.34129,-0.041289520263671164,25.311111111111114,25.287424,0.012575912475586648,25.3,25.295237,0.004763412475586648
11/24/2011 19:00,25.03,25.044971,0.2550285339355476,25.470000000000002,25.328934,-0.02893371582031179,25.311111111111114,25.281704,0.018296051025391336,25.3,25.288784,0.011215972900391336
11/24/2011 20:00,25.03,25.041712,0.25828819274902415,25.470000000000002,25.355173,-0.05517311096191335,25.311111111111114,25.274202,0.025797653198242898,25.3,25.280067,0.01993255615234446
11/24/2011 21:00,25.03,25.03618,0.2638195037841804,25.470000000000002,25.367662,-0.0676624298095696,25.8,25.276918,0.023081588745117898,25.3,25.278255,0.021744537353516336
11/24/2011 22:00,25.03,25.021236,0.27876358032226634,25.470000000000002,25.374676,-0.07467575073242116,25.8,25.6295,-0.329499435424804,25.3,25.297628,0.002371597290039773
11/24/2011 23:00,25.03,25.033514,0.2664859771728523,25.470000000000002,25.396954,-0.09695358276367116,25.311111111111114,25.75781,-0.4578105926513665,25.3,25.299173,0.000826644897461648
11/25/2011 0:00,25.03,25.045391,0.25460891723632884,25.470000000000002,25.383575,-0.08357543945312429,25.8,25.448708,-0.14870758056640554,25.3,25.306765,-0.006764602661132102
11/25/2011 1:00,25.03,25.041233,-0.14123306274414205,25.470000000000002,25.37646,-0.476459121704103,25.8,25.674902,-0.7749019622802749,24.9,25.310686,-0.41068611145019673
11/25/2011 2:00,24.700000000000003,25.030952,-0.13095245361328267,25.140000000000004,25.390732,-0.4907318115234389,25.311111111111114,25.772154,-0.8721538543701186,24.9,25.011513,-0.11151275634765767
11/25/2011 3:00,24.700000000000003,24.78267,-0.3826690673828139,24.700000000000003,25.161476,-0.7614761352539077,24.700000000000006,25.451006,-1.0510059356689467,24.4,24.939077,-0.5390773773193374
11/25/2011 4:00,24.26,24.71701,-0.3170104980468764,24.37,24.750463,-0.35046348571777486,24.700000000000006,24.886229,-0.4862285614013686,24.4,24.537903,-0.13790283203125142
11/25/2011 5:00,24.26,24.393305,0.006695175170897016,24.37,24.363375,0.036625289916990766,24.211111111111112,24.727398,-0.3273979187011733,24.4,24.431875,-0.03187522888183736
11/25/2011 6:00,23.930000000000003,24.319664,0.08033599853515483,24.040000000000006,24.313173,0.08682670593261577,24.211111111111112,24.342796,0.05720367431640483,24.4,24.422873,-0.02287254333496236
11/25/2011 7:00,24.26,24.10346,0.29653968811035014,24.040000000000006,24.101927,0.2980731964111314,24.211111111111112,24.256838,0.14316215515136577,24.4,24.45681,-0.05680999755859517
11/25/2011 8:00,24.26,24.243095,0.15690460205077983,24.37,24.123186,0.27681388854980327,24.211111111111112,24.260252,0.1397480010986314,24.4,24.47663,-0.07662925720214986
11/25/2011 9:00,24.700000000000003,24.321827,0.5781730651855455,24.37,24.387205,0.5127948760986314,24.211111111111112,24.28614,0.6138595581054673,24.9,24.471607,0.42839279174804545
11/25/2011 10:00,24.700000000000003,24.642818,0.2571815490722642,24.37,24.512,0.38800086975097514,24.211111111111112,24.33716,0.5628398895263658,24.9,24.811914,0.08808555603027202
11/25/2011 11:00,25.03,24.748869,0.1511310577392564,24.700000000000003,24.55508,0.3449195861816392,24.700000000000006,24.348244,0.5517562866210923,24.9,24.922592,-0.02259216308593892
11/25/2011 12:00,25.03,24.978476,-0.07847557067871236,25.140000000000004,24.743317,0.15668334960937358,24.700000000000006,24.648762,0.25123825073242045,24.9,24.955404,-0.05540428161621236
11/25/2011 13:00,25.03,25.035648,-0.13564834594726705,25.140000000000004,25.077261,-0.17726097106933736,24.700000000000006,24.735228,0.1647724151611314,24.9,24.932716,-0.03271636962890767
11/25/2011 14:00,25.03,25.03991,-0.13990936279297017,25.140000000000004,25.120234,-0.22023353576660298,25.311111111111114,24.76781,0.13218917846679545,24.9,24.918606,-0.018605804443360796
11/25/2011 15:00,25.03,25.037935,-0.13793525695800923,25.140000000000004,25.086908,-0.18690834045410298,25.311111111111114,25.160137,-0.2601371765136733,24.9,24.917107,-0.01710662841797017
11/25/2011 16:00,25.03,25.019276,-0.11927566528320455,25.140000000000004,25.073542,-0.17354164123535298,25.311111111111114,25.268778,-0.3687778472900405,24.9,24.919973,-0.01997337341308736
11/25/2011 17:00,25.03,25.027832,0.2721679687500007,25.140000000000004,25.053015,0.24698524475097727,25.311111111111114,25.292236,0.0077636718750007105,25.3,24.920073,0.3799274444580085
11/25/2011 18:00,25.03,25.025564,0.2744358062744148,25.140000000000004,25.031918,0.26808242797851634,25.311111111111114,25.302082,-0.0020820617675774145,25.3,25.18976,0.1102397918701179
11/25/2011 19:00,25.03,25.035736,0.2642639160156257,25.140000000000004,25.05133,0.2486694335937507,25.311111111111114,25.296473,0.003527450561524148,25.3,25.276846,0.023154067993164773
11/25/2011 20:00,25.03,25.030476,0.2695243835449226,25.140000000000004,25.084045,0.2159545898437507,25.311111111111114,25.289732,0.010268020629883523,25.3,25.305008,-0.0050079345703117895
11/25/2011 21:00,25.03,25.03669,0.26331024169921946,25.470000000000002,25.084469,0.21553115844726634,25.311111111111114,25.265327,0.03467254638671946,25.3,25.301706,-0.001706314086913352
11/25/2011 22:00,25.03,25.030012,0.269987869262696,25.470000000000002,25.322384,-0.022383880615233664,25.311111111111114,25.28887,0.011130142211914773,25.3,25.298796,0.001204299926758523
11/25/2011 23:00,25.03,25.032965,0.2670352935791023,25.470000000000002,25.41794,-0.1179401397705071,25.311111111111114,25.307924,-0.007924270629882102,25.3,25.292976,0.0070236206054694605
11/26/2011 0:00,25.03,25.022142,-0.12214241027832173,25.470000000000002,25.419416,-0.5194164276123061,25.311111111111114,25.301191,-0.4011913299560561,24.9,25.295134,-0.3951335906982436
11/26/2011 1:00,25.03,25.035364,-0.13536415100097798,25.470000000000002,25.374327,-0.4743267059326186,25.311111111111114,25.294802,-0.39480171203613423,24.9,24.996136,-0.0961357116699233
11/26/2011 2:00,24.700000000000003,25.0345,-0.6345001220703139,25.140000000000004,25.373692,-0.973691558837892,25.311111111111114,25.316721,-0.9167209625244155,24.4,24.903687,-0.5036865234375014
11/26/2011 3:00,24.26,24.789011,-0.3890110015869155,24.700000000000003,25.123148,-0.7231479644775405,24.700000000000006,25.322708,-0.9227081298828139,24.4,24.53877,-0.1387706756591811
11/26/2011 4:00,24.26,24.38692,-0.3869209289550746,24.37,24.687109,-0.6871089935302699,24.211111111111112,24.856592,-0.856592178344723,24.000000000000004,24.426123,-0.4261226654052699
11/26/2011 5:00,23.930000000000003,24.284273,-0.28427314758300426,24.040000000000006,24.315283,-0.3152828216552699,24.211111111111112,24.373943,-0.3739433288574183,24.000000000000004,24.14136,-0.14135932922362926
11/26/2011 6:00,23.930000000000003,24.056849,0.343151473999022,24.040000000000006,24.051243,0.34875717163085795,23.6,24.220503,0.1794971466064439,24.4,24.074104,0.32589569091796733
11/26/2011 7:00,23.930000000000003,24.025558,0.3744415283203111,24.040000000000006,24.025047,0.37495269775390483,23.6,23.82598,0.5740207672119126,24.4,24.344795,0.05520477294921733
11/26/2011 8:00,24.26,24.037048,0.3629516601562486,24.040000000000006,24.081516,0.31848373413085795,23.6,23.763168,0.6368316650390611,24.4,24.442741,-0.04274139404297017
11/26/2011 9:00,24.26,24.25943,0.14057006835937358,24.37,24.17406,0.22593917846679545,24.211111111111112,23.76663,0.6333698272705064,24.4,24.477844,-0.07784423828125142
11/26/2011 10:00,24.700000000000003,24.341587,0.558412933349608,24.37,24.457355,0.44264450073242045,24.211111111111112,24.157757,0.7422431945800767,24.9,24.47152,0.42848052978515483
11/26/2011 11:00,24.700000000000003,24.64771,0.25228919982910014,24.700000000000003,24.526075,0.3739246368408189,24.700000000000006,24.297,0.602999114990233,24.9,24.809763,0.09023704528808452
11/26/2011 12:00,25.03,24.734713,0.16528739929199077,24.700000000000003,24.744375,0.15562477111816264,24.700000000000006,24.668852,0.2311481475830064,24.9,24.901474,-0.001473999023438921
11/26/2011 13:00,25.03,24.966799,-0.06679878234863423,25.140000000000004,24.764795,0.13520469665527202,24.700000000000006,24.763819,0.13618125915527202,24.9,24.927076,-0.02707633972168111
11/26/2011 14:00,25.03,25.029932,-0.12993202209472798,25.140000000000004,25.028002,-0.12800178527832173,24.700000000000006,24.752344,0.14765586853027202,24.9,24.914885,-0.014884567260743609
11/26/2011 15:00,25.03,25.030376,-0.1303764343261733,25.140000000000004,25.06197,-0.16196975708007955,25.311111111111114,24.74554,0.1544593811035142,24.9,24.913868,-0.013867950439454546
11/26/2011 16:00,25.03,25.028893,-0.12889251708984517,25.140000000000004,25.064432,-0.16443214416504048,25.311111111111114,25.12691,-0.22690925598144673,24.9,24.922897,-0.02289733886718892
11/26/2011 17:00,25.03,25.01797,-0.11796913146972798,25.140000000000004,25.049206,-0.1492057800292983,25.311111111111114,25.256903,-0.35690269470214986,24.9,24.917524,-0.01752433776855611
11/26/2011 18:00,25.03,25.02875,-0.12874946594238423,25.140000000000004,25.047274,-0.14727363586425923,25.311111111111114,25.283209,-0.38320884704589986,24.9,24.912523,-0.012523269653321734
11/26/2011 19:00,25.03,25.025171,-0.12517127990722798,25.140000000000004,25.068314,-0.16831359863281392,25.311111111111114,25.295477,-0.39547691345214986,24.9,24.907726,-0.007726287841798296
11/26/2011 20:00,25.03,25.024738,0.2752616882324226,25.140000000000004,25.078728,0.22127227783203196,25.311111111111114,25.283232,0.016768264770508523,25.3,24.90573,0.3942707061767585
11/26/2011 21:00,25.03,25.020376,-0.12037620544433736,25.140000000000004,25.090376,-0.1903759002685561,25.311111111111114,25.28883,-0.3888298034667983,24.9,25.194958,-0.2949577331542983
11/26/2011 22:00,25.03,25.02937,0.27063064575195384,25.140000000000004,25.09777,0.20222930908203196,25.311111111111114,25.285828,0.01417236328125071,25.3,24.982742,0.3172576904296882
11/26/2011 23:00,24.700000000000003,25.029076,0.27092437744140696,25.140000000000004,25.087261,0.21273880004882884,25.311111111111114,25.289787,0.01021270751953196,25.3,25.220106,0.07989387512207102
11/27/2011 0:00,24.700000000000003,24.777903,0.12209739685058452,25.470000000000002,25.08051,-0.18050918579101705,25.311111111111114,25.285559,-0.38555870056152486,24.9,25.294462,-0.3944622039794936
11/27/2011 1:00,24.700000000000003,24.686424,-0.28642425537109517,25.140000000000004,25.30709,-0.9070907592773452,25.311111111111114,25.293346,-0.8933464050292983,24.4,24.999008,-0.5990081787109389
11/27/2011 2:00,24.700000000000003,24.676987,-0.2769866943359389,25.140000000000004,25.119808,-0.7198081970214858,25.311111111111114,25.303795,-0.9037948608398452,24.4,24.532705,-0.13270530700683736
11/27/2011 3:00,24.26,24.682281,-0.6822814941406214,24.37,25.065495,-1.065494537353512,24.700000000000006,25.352041,-1.3520412445068324,24.000000000000004,24.385042,-0.38504219055175426
11/27/2011 4:00,23.930000000000003,24.37084,-0.3708400726318324,24.040000000000006,24.419952,-0.41995239257812145,24.211111111111112,24.854275,-0.8542747497558558,24.000000000000004,24.118128,-0.11812782287597301
11/27/2011 5:00,23.930000000000003,24.05595,-0.45595016479492045,24.040000000000006,24.054718,-0.4547180175781236,24.211111111111112,24.335342,-0.7353424072265611,23.6,24.05231,-0.4523109436035142
11/27/2011 6:00,23.930000000000003,23.989574,0.010425567626956678,23.6,23.928015,0.07198524475098012,23.6,24.190128,-0.19012832641601207,24.000000000000004,23.819164,0.18083572387695668
11/27/2011 7:00,23.930000000000003,23.989195,0.010805130004886365,23.6,23.730732,0.2692680358886754,23.6,23.798529,0.20147132873535512,24.000000000000004,23.990587,0.00941276550293324
11/27/2011 8:00,23.930000000000003,24.029242,-0.029241561889644885,24.040000000000006,23.71819,0.2818107604980504,23.6,23.747383,0.2526168823242223,24.000000000000004,24.084393,-0.08439254760741832
11/27/2011 9:00,24.26,24.052172,0.34782829284667827,24.040000000000006,24.061123,0.3388771057128892,24.211111111111112,23.767988,0.6320117950439439,24.4,24.127201,0.27279891967773295
11/27/2011 10:00,24.26,24.267439,0.1325611114501939,24.37,24.224255,0.1757453918457017,24.211111111111112,24.15278,0.24721946716308452,24.4,24.382357,0.017643356323240766
11/27/2011 11:00,24.700000000000003,24.33817,0.061830902099607954,24.37,24.4925,-0.09250030517578267,24.211111111111112,24.29033,0.10966911315917827,24.4,24.441162,-0.04116210937500142
11/27/2011 12:00,24.700000000000003,24.64332,0.2566799163818345,24.700000000000003,24.54907,0.3509296417236314,24.700000000000006,24.335896,0.5641044616699205,24.9,24.464413,0.4355873107910142
11/27/2011 13:00,24.700000000000003,24.727398,0.1726020812988267,24.700000000000003,24.744713,0.15528717041015483,24.700000000000006,24.656507,0.2434925079345689,24.9,24.789583,0.11041679382324077
11/27/2011 14:00,25.03,24.736406,0.16359367370605327,25.140000000000004,24.725512,0.17448844909667827,24.700000000000006,24.73433,0.16567077636718608,24.9,24.895443,0.004557037353514204
11/27/2011 15:00,25.03,24.952114,-0.052114105224610796,25.140000000000004,24.991352,-0.09135208129882955,24.700000000000006,24.750492,0.14950790405273295,24.9,24.905672,-0.005672073364259234
11/27/2011 16:00,25.03,25.009058,-0.10905799865722798,25.140000000000004,25.042475,-0.14247474670410298,25.311111111111114,24.735962,0.16403808593749858,24.9,24.917776,-0.01777610778808736
11/27/2011 17:00,24.700000000000003,25.02473,-0.1247306823730483,25.140000000000004,25.053385,-0.15338478088379048,25.311111111111114,25.127857,-0.22785720825195455,24.9,24.900574,-0.0005737304687514211
11/27/2011 18:00,25.03,24.794807,0.10519256591796733,25.140000000000004,25.033445,-0.1334453582763686,25.311111111111114,25.255074,-0.35507354736328267,24.9,24.90181,-0.001809692382813921
11/27/2011 19:00,24.700000000000003,24.953508,-0.053508377075196734,25.140000000000004,25.046143,-0.14614257812500142,25.311111111111114,25.301313,-0.4013134002685561,24.9,24.891817,0.008182907104490766
11/27/2011 20:00,24.700000000000003,24.766937,0.13306274414062358,25.140000000000004,25.085697,-0.18569717407226705,25.311111111111114,25.29807,-0.39807090759277486,24.9,24.89835,0.001650238037107954
11/27/2011 21:00,24.700000000000003,24.696451,0.20354881286620952,25.140000000000004,25.078333,-0.17833290100097798,25.311111111111114,25.277348,-0.37734756469726705,24.9,24.900303,-0.0003028869628920461
11/27/2011 22:00,24.700000000000003,24.678213,0.22178688049316264,25.03,25.10885,-0.20885047912597798,25.18888888888889,25.28138,-0.38137969970703267,24.9,24.884407,0.015592956542967329
11/27/2011 23:00,24.700000000000003,24.681307,0.21869316101074077,24.92,25.017677,-0.11767730712890767,25.18888888888889,25.201508,-0.3015075683593764,24.9,24.866627,0.033373260498045454
11/28/2011 0:00,24.700000000000003,24.694632,0.20536842346191264,24.810000000000002,24.859211,0.040789031982420454,25.06666666666667,25.171305,-0.2713047027587905,24.9,24.890009,0.009991073608397016
11/28/2011 1:00,24.700000000000003,24.681684,-0.2816844940185561,24.700000000000003,24.724195,-0.3241954803466811,24.822222222222223,25.062693,-0.6626926422119155,24.4,24.887014,-0.48701438903808736
11/28/2011 2:00,24.26,24.674072,-0.6740722656249964,24.590000000000003,24.56164,-0.561639785766598,24.700000000000006,24.85143,-0.8514308929443324,24.000000000000004,24.499289,-0.4992885589599574
11/28/2011 3:00,23.930000000000003,24.34845,-0.34844970703124645,24.480000000000004,24.486746,-0.4867458343505824,24.57777777777778,24.72566,-0.7256603240966761,24.000000000000004,24.09821,-0.09820938110351207
11/28/2011 4:00,23.930000000000003,24.033882,-0.43388214111327983,24.37,24.382202,-0.7822021484374986,24.455555555555563,24.572927,-0.9729274749755845,23.6,23.985903,-0.3859027862548814
