, Actual 10 m,Predicted 10 m,Error at 10 m , Actual25 m,Predicted 25 m,Error at 25 m , Actual 50 m,Predicted 50 m,Error at 50 m , Actual 80 m,Predicted 80 m,Error at 80 m 
01-02-2012 11:00,40.8968085106383,895.8155,-855.0154907226563,40.17556390977444,882.3037,-841.5037109375,37.991891891891896,828.03326,-787.2332641601563,40.8,886.58746,-845.7874633789063
01-02-2012 12:00,41.35,889.2359,-848.4359008789063,40.17556390977444,882.15137,-841.3513671875,37.991891891891896,829.032,-788.231982421875,40.8,886.6843,-845.884326171875
01-02-2012 13:00,41.35,893.7318,-853.5318115234375,40.17556390977444,882.3602,-842.1602294921875,37.991891891891896,827.62317,-787.4231689453125,40.2,886.3126,-846.1126220703125
01-02-2012 14:00,41.35,895.4452,-855.2451904296875,39.69511278195489,882.7361,-842.536083984375,37.991891891891896,827.23505,-787.0350463867187,40.2,879.3451,-839.1450927734375
01-02-2012 15:00,40.8968085106383,896.12286,-855.9228637695312,39.69511278195489,876.27905,-836.079052734375,36.84054054054055,828.7924,-788.5924194335937,40.2,876.8661,-836.6660888671875
01-02-2012 16:00,40.8968085106383,889.9112,-849.7111938476562,39.69511278195489,874.4997,-834.2996948242187,36.84054054054055,811.57086,-771.3708618164062,40.2,876.02295,-835.82294921875
01-02-2012 17:00,40.8968085106383,887.5954,-847.3953979492187,39.69511278195489,874.0897,-833.8897216796875,35.68918918918919,806.256,-766.0559814453125,40.2,875.9996,-835.7995727539062
01-02-2012 18:00,40.8968085106383,887.1092,-846.9091918945312,39.21466165413534,874.43494,-834.2349365234375,35.68918918918919,784.507,-744.3070190429687,40.2,875.9503,-835.7503173828125
01-02-2012 19:00,40.8968085106383,887.0869,-846.8869140625,39.69511278195489,867.7564,-827.5564086914062,35.68918918918919,780.62933,-740.4293334960937,40.2,875.82916,-835.6291625976562
01-02-2012 20:00,40.8968085106383,887.6363,-847.4362915039062,39.69511278195489,872.9261,-832.7260864257812,36.84054054054055,779.3553,-739.1552856445312,40.2,875.5829,-835.3828857421875
01-02-2012 21:00,40.8968085106383,887.67285,-847.4728515625,39.69511278195489,874.27496,-834.0749633789062,36.84054054054055,796.99493,-756.7949340820312,40.2,875.77795,-835.5779541015625
01-02-2012 22:00,40.8968085106383,887.35175,-847.1517456054687,39.69511278195489,874.03406,-833.8340576171875,36.84054054054055,806.1301,-765.930126953125,40.2,875.72546,-835.5254638671875
01-02-2012 23:00,41.35,886.8523,-846.652294921875,39.69511278195489,874.12585,-833.9258544921875,36.84054054054055,806.9871,-766.7871215820312,40.2,875.03735,-834.837353515625
01-03-2012 00:00,41.35,893.5822,-853.3822143554687,40.17556390977444,873.8102,-833.6101806640625,36.84054054054055,806.9681,-766.7680786132812,40.2,874.84644,-834.646435546875
01-03-2012 01:00,41.35,896.1248,-855.9248168945312,40.17556390977444,880.40576,-840.20576171875,37.991891891891896,804.2969,-764.096875,40.2,874.9122,-834.7121704101562
01-03-2012 02:00,41.35,896.09937,-855.899365234375,40.17556390977444,881.8034,-841.6034057617187,37.991891891891896,820.4746,-780.274609375,40.2,874.89124,-834.6912353515625
01-03-2012 03:00,41.35,896.0185,-855.2184936523438,40.17556390977444,881.534,-840.7339965820313,37.991891891891896,826.6524,-785.8524047851563,40.8,874.99963,-834.1996337890625
01-03-2012 04:00,41.35,895.7685,-855.5684936523437,40.17556390977444,881.64575,-841.445751953125,37.991891891891896,828.1535,-787.9535034179687,40.2,881.7907,-841.5907104492187
01-03-2012 05:00,41.35,895.44666,-855.2466552734375,40.17556390977444,881.3,-841.0999877929687,37.991891891891896,828.80786,-788.607861328125,40.2,877.8474,-837.647412109375
01-03-2012 06:00,41.35,896.26807,-855.46806640625,40.17556390977444,881.4252,-840.6251708984375,37.991891891891896,828.56915,-787.7691528320313,40.8,875.7732,-834.973193359375
01-03-2012 07:00,41.35,896.19604,-855.396044921875,40.17556390977444,881.8813,-841.0812866210938,37.991891891891896,828.74255,-787.9425537109375,40.8,881.88837,-841.0883666992188
01-03-2012 08:00,41.35,895.9387,-855.138720703125,40.17556390977444,882.3355,-841.5355102539063,37.991891891891896,828.7179,-787.9178955078125,40.8,884.4919,-843.6918823242188
01-03-2012 09:00,41.35,895.2307,-855.030712890625,40.17556390977444,882.15594,-841.9559448242187,37.991891891891896,828.18945,-787.989453125,40.2,885.4068,-845.2067993164062
01-03-2012 10:00,40.8968085106383,895.607,-854.8069946289063,40.17556390977444,882.09314,-841.2931396484375,37.991891891891896,827.873,-787.0729858398438,40.8,879.1548,-838.35478515625
01-03-2012 11:00,40.8968085106383,889.5714,-848.7714111328125,39.69511278195489,882.5708,-841.77080078125,37.991891891891896,827.8829,-787.0828735351563,40.8,882.8376,-842.0375854492188
01-03-2012 12:00,40.8968085106383,887.0906,-846.890576171875,39.69511278195489,875.6452,-835.4452026367187,37.991891891891896,828.0298,-787.82978515625,40.2,884.7684,-844.5683715820312
01-03-2012 13:00,40.8968085106383,886.7915,-846.59150390625,39.69511278195489,873.7054,-833.5053833007812,36.84054054054055,827.9777,-787.7777221679687,40.2,879.175,-838.9749877929687
01-03-2012 14:00,40.443617021276594,886.5906,-846.390576171875,39.21466165413534,873.68646,-833.4864624023437,36.84054054054055,811.2151,-771.015087890625,40.2,876.6038,-836.4038208007812
01-03-2012 15:00,40.443617021276594,880.5017,-840.301708984375,39.21466165413534,866.8552,-826.655224609375,35.68918918918919,804.93134,-764.7313354492187,40.2,875.6753,-835.47529296875
01-03-2012 16:00,40.443617021276594,878.5026,-838.9026245117187,39.21466165413534,865.53064,-825.9306396484375,35.68918918918919,783.2741,-743.6741088867187,39.6,875.447,-835.847021484375
01-03-2012 17:00,40.443617021276594,878.4286,-838.2285888671875,39.21466165413534,865.00104,-824.8010375976562,35.68918918918919,778.3989,-738.19892578125,40.2,868.15466,-827.9546630859375
01-03-2012 18:00,40.443617021276594,878.2292,-838.6291870117187,39.21466165413534,865.6719,-826.071875,35.68918918918919,779.217,-739.6169799804687,39.6,872.73047,-833.13046875
01-03-2012 19:00,40.443617021276594,878.0971,-838.4971069335937,39.21466165413534,865.24335,-825.6433471679687,35.68918918918919,781.0898,-741.4897827148437,39.6,867.1451,-827.5450805664062
01-03-2012 20:00,40.8968085106383,877.97284,-838.3728393554687,39.21466165413534,865.23254,-825.6325439453125,35.68918918918919,779.7329,-740.13291015625,39.6,864.5285,-824.9285034179687
01-03-2012 21:00,40.8968085106383,884.6286,-844.4286010742187,39.69511278195489,865.10114,-824.9011352539062,35.68918918918919,779.5689,-739.3689086914062,40.2,864.30725,-824.1072509765625
01-03-2012 22:00,40.8968085106383,886.7962,-846.5962036132812,39.69511278195489,871.54956,-831.349560546875,36.84054054054055,779.60583,-739.4058349609375,40.2,871.0167,-830.8167236328125
01-03-2012 23:00,40.8968085106383,886.58966,-846.3896606445312,39.69511278195489,872.8922,-832.6922119140625,36.84054054054055,798.33856,-758.1385620117187,40.2,873.58624,-833.3862426757812
01-04-2012 00:00,40.8968085106383,886.5001,-846.3001220703125,39.69511278195489,872.43207,-832.2320678710937,36.84054054054055,804.7813,-764.5813110351562,40.2,874.7275,-834.5274780273437
01-04-2012 01:00,40.8968085106383,886.5357,-846.3357055664062,39.69511278195489,872.2124,-832.01240234375,36.84054054054055,804.38214,-764.1821411132812,40.2,875.162,-834.9619873046875
01-04-2012 02:00,40.8968085106383,886.3912,-846.1911743164062,39.69511278195489,871.81274,-831.612744140625,36.84054054054055,804.4376,-764.2376220703125,40.2,874.7949,-834.594921875
01-04-2012 03:00,40.8968085106383,886.5144,-846.314404296875,39.69511278195489,871.8026,-831.6026123046875,36.84054054054055,804.0866,-763.8866088867187,40.2,873.6238,-833.423779296875
01-04-2012 04:00,40.8968085106383,886.22314,-846.02314453125,39.69511278195489,872.25836,-832.0583618164062,36.84054054054055,803.66254,-763.4625366210937,40.2,874.991,-834.7910278320312
01-04-2012 05:00,40.8968085106383,886.6172,-846.4171875,39.69511278195489,872.46735,-832.2673461914062,36.84054054054055,804.1857,-763.9857299804687,40.2,875.0069,-834.8068969726562
01-04-2012 06:00,40.8968085106383,886.7685,-846.5684936523437,39.69511278195489,872.44305,-832.2430541992187,36.84054054054055,804.0725,-763.872509765625,40.2,874.5245,-834.3244750976562
01-04-2012 07:00,40.8968085106383,886.6904,-846.4904296875,39.69511278195489,872.58167,-832.3816650390625,36.84054054054055,803.3439,-763.1438720703125,40.2,874.1445,-833.9444702148437
01-04-2012 08:00,40.8968085106383,886.2884,-846.0883911132812,39.69511278195489,872.8477,-832.6477172851562,36.84054054054055,803.2499,-763.0498779296875,40.2,874.9002,-834.7002075195312
01-04-2012 09:00,40.443617021276594,886.4373,-846.2373168945312,39.69511278195489,872.9139,-832.7138793945312,36.84054054054055,803.011,-762.810986328125,40.2,875.3585,-835.1585205078125
01-04-2012 10:00,40.443617021276594,880.28546,-840.0854614257812,39.69511278195489,872.63617,-832.4361694335937,36.84054054054055,802.95996,-762.7599609375,40.2,874.39197,-834.1919677734375
01-04-2012 11:00,40.443617021276594,878.04974,-837.8497436523437,39.69511278195489,872.8826,-832.6826293945312,36.84054054054055,802.58887,-762.3888671875,40.2,874.3976,-834.1975830078125
01-04-2012 12:00,40.443617021276594,877.9208,-837.7207763671875,39.69511278195489,872.88666,-832.6866577148437,36.84054054054055,801.9824,-761.782421875,40.2,874.90216,-834.7021606445312
01-04-2012 13:00,40.443617021276594,877.97235,-837.7723510742187,39.69511278195489,872.9092,-832.7091796875,36.84054054054055,802.92535,-762.7253540039062,40.2,874.80646,-834.6064575195312
01-04-2012 14:00,40.8968085106383,878.6972,-838.4972045898437,39.69511278195489,873.35175,-833.1517456054687,36.84054054054055,802.7649,-762.564892578125,40.2,874.6415,-834.4414794921875
01-04-2012 15:00,40.8968085106383,885.1848,-844.984814453125,39.69511278195489,873.3085,-833.1084716796875,36.84054054054055,804.8426,-764.6425903320312,40.2,875.1192,-834.9192016601562
01-04-2012 16:00,40.8968085106383,886.8513,-846.651318359375,39.69511278195489,873.43665,-833.2366455078125,36.84054054054055,805.7408,-765.5407836914062,40.2,875.41785,-835.2178466796875
01-04-2012 17:00,40.8968085106383,887.0164,-846.8164184570312,39.69511278195489,873.64307,-833.44306640625,36.84054054054055,805.7153,-765.5152709960937,40.2,874.6497,-834.4497192382812
01-04-2012 18:00,40.443617021276594,887.1749,-846.9749267578125,39.69511278195489,873.7561,-833.556103515625,36.84054054054055,805.17,-764.9699829101562,40.2,875.11835,-834.9183471679687
01-04-2012 19:00,40.443617021276594,880.31744,-840.7174438476562,39.21466165413534,873.76337,-834.1633666992187,35.68918918918919,805.2657,-765.6656860351562,39.6,875.4143,-835.814306640625
01-04-2012 20:00,40.443617021276594,877.86584,-838.2658447265625,39.21466165413534,866.7929,-827.1929077148437,35.68918918918919,788.04474,-748.4447387695312,39.6,868.26044,-828.6604370117187
01-04-2012 21:00,40.8968085106383,877.9189,-838.3188842773437,39.21466165413534,864.5059,-824.9059204101562,35.68918918918919,781.2543,-741.6542724609375,39.6,864.5866,-824.9866088867187
01-04-2012 22:00,40.8968085106383,884.647,-844.44697265625,39.69511278195489,864.21185,-824.0118530273437,36.84054054054055,777.7425,-737.5424926757812,40.2,863.70636,-823.5063598632812
01-04-2012 23:00,40.8968085106383,886.8324,-846.6323974609375,39.69511278195489,871.35986,-831.15986328125,36.84054054054055,796.35675,-756.1567504882812,40.2,870.9374,-830.7373779296875
01-05-2012 00:00,40.8968085106383,887.1739,-846.9738891601562,39.69511278195489,873.24115,-833.0411499023437,36.84054054054055,803.607,-763.4069946289062,40.2,873.8682,-833.6682250976562
01-05-2012 01:00,40.8968085106383,886.83295,-846.6329467773437,39.69511278195489,873.48145,-833.2814453125,36.84054054054055,805.4902,-765.2901733398437,40.2,874.7423,-834.5423095703125
01-05-2012 02:00,40.8968085106383,886.6884,-846.4884155273437,39.69511278195489,873.28674,-833.0867431640625,36.84054054054055,805.3832,-765.1831787109375,40.2,874.8117,-834.6117065429687
01-05-2012 03:00,40.8968085106383,886.4255,-846.2254760742187,39.69511278195489,872.91455,-832.71455078125,36.84054054054055,804.5799,-764.3798950195312,40.2,874.72925,-834.529248046875
01-05-2012 04:00,40.8968085106383,886.76276,-846.5627563476562,39.69511278195489,872.7829,-832.5828979492187,36.84054054054055,804.0505,-763.8504760742187,40.2,874.55383,-834.3538330078125
01-05-2012 05:00,40.443617021276594,886.76105,-846.5610473632812,39.69511278195489,872.67175,-832.4717529296875,36.84054054054055,804.08514,-763.8851440429687,40.2,874.5786,-834.37861328125
01-05-2012 06:00,40.443617021276594,880.17236,-839.97236328125,39.69511278195489,872.51984,-832.3198364257812,36.84054054054055,804.1766,-763.9765747070312,40.2,874.48914,-834.2891357421875
01-05-2012 07:00,40.443617021276594,878.16034,-837.9603393554687,39.69511278195489,872.5032,-832.303173828125,36.84054054054055,804.2151,-764.015087890625,40.2,874.703,-834.5030029296875
01-05-2012 08:00,40.8968085106383,878.2557,-838.0556762695312,39.69511278195489,872.7057,-832.5056884765625,36.84054054054055,804.43536,-764.2353637695312,40.2,874.8519,-834.6519287109375
01-05-2012 09:00,40.8968085106383,885.31335,-845.1133544921875,39.69511278195489,873.2793,-833.079296875,36.84054054054055,804.81366,-764.6136596679687,40.2,875.14844,-834.9484375
01-05-2012 10:00,40.8968085106383,887.0732,-846.8731811523437,40.17556390977444,873.46313,-833.263134765625,36.84054054054055,804.82983,-764.629833984375,40.2,874.98975,-834.78974609375
01-05-2012 11:00,40.8968085106383,887.0407,-846.8407104492187,40.17556390977444,880.38727,-840.1872680664062,36.84054054054055,804.79065,-764.5906494140625,40.2,875.0368,-834.8368041992187
01-05-2012 12:00,41.35,886.6059,-846.4058959960937,40.17556390977444,881.9988,-841.798779296875,36.84054054054055,804.21,-764.0100219726562,40.2,874.89636,-834.6963623046875
01-05-2012 13:00,41.72765957446809,893.7551,-853.555126953125,40.17556390977444,882.36053,-842.1605346679687,36.84054054054055,803.34875,-763.1487548828125,40.2,874.7572,-834.5572021484375
01-05-2012 14:00,41.72765957446809,901.4212,-861.2212036132812,40.17556390977444,882.20166,-842.00166015625,36.84054054054055,803.37573,-763.175732421875,40.2,874.76025,-834.56025390625
01-05-2012 15:00,41.72765957446809,903.6516,-863.451611328125,40.17556390977444,881.6702,-841.4702270507812,37.991891891891896,804.2139,-764.0139282226562,40.2,874.9427,-834.7426879882812
01-05-2012 16:00,41.72765957446809,903.2594,-863.0593994140625,40.65601503759399,881.5756,-841.3756225585937,37.991891891891896,821.81635,-781.6163452148437,40.2,875.2274,-835.0274169921875
01-05-2012 17:00,41.72765957446809,902.8694,-862.669384765625,40.65601503759399,888.8421,-848.6421020507812,37.991891891891896,827.2108,-787.0108154296875,40.2,874.9039,-834.7038696289062
01-05-2012 18:00,42.18085106382979,903.3187,-863.1187255859375,40.65601503759399,890.86456,-850.6645629882812,37.991891891891896,828.04596,-787.8459594726562,40.2,874.6497,-834.4497192382812
01-05-2012 19:00,43.08723404255319,910.44385,-870.24384765625,41.13646616541354,892.04565,-851.845654296875,37.991891891891896,829.71326,-789.5132568359375,40.2,875.11835,-834.9183471679687
01-05-2012 20:00,43.08723404255319,926.22644,-886.0264404296875,41.616917293233094,899.11456,-858.9145629882812,37.991891891891896,830.0447,-789.844677734375,40.2,875.4143,-835.214306640625
01-05-2012 21:00,43.54042553191489,929.86554,-889.6655395507812,41.616917293233094,907.9963,-867.7962768554687,37.991891891891896,829.9779,-789.7779052734375,40.2,875.5215,-835.321484375
01-05-2012 22:00,43.54042553191489,936.7164,-896.5163696289062,41.616917293233094,909.62115,-869.4211547851562,39.14324324324325,828.80084,-788.6008422851562,40.2,875.0107,-834.8106811523437
01-05-2012 23:00,43.08723404255319,938.3271,-898.1270874023437,41.13646616541354,909.88226,-869.6822631835937,39.14324324324325,844.3032,-804.10322265625,40.2,875.0107,-834.8106811523437
01-06-2012 00:00,43.08723404255319,932.1048,-891.3047973632813,41.13646616541354,902.5711,-861.7711059570313,39.14324324324325,850.2348,-809.4348022460938,40.8,875.0107,-834.2106811523438
01-06-2012 01:00,43.08723404255319,930.6371,-889.8370849609375,41.13646616541354,901.00604,-860.2060424804688,39.14324324324325,852.0014,-811.2014038085938,40.8,881.8905,-841.0905029296875
01-06-2012 02:00,43.08723404255319,931.0351,-890.2350952148438,41.13646616541354,901.1457,-860.3456909179688,39.14324324324325,852.6385,-811.8384887695313,40.8,884.66034,-843.8603393554688
01-06-2012 03:00,43.54042553191489,930.4643,-887.9642944335938,41.616917293233094,901.73987,-859.2398681640625,40.29459459459461,852.4545,-809.9545288085938,42.5,885.5043,-843.0042724609375
01-06-2012 04:00,43.54042553191489,937.2921,-894.7921142578125,42.097368421052636,909.4708,-866.9708251953125,41.44594594594595,866.1527,-823.6527099609375,42.5,902.6105,-860.1104736328125
01-06-2012 05:00,43.54042553191489,940.0459,-897.5458984375,42.097368421052636,918.5006,-876.0006103515625,41.44594594594595,883.45447,-840.9544677734375,42.5,909.40204,-866.9020385742188
01-06-2012 06:00,43.54042553191489,940.51276,-898.0127563476562,41.616917293233094,920.7854,-878.285400390625,41.44594594594595,890.01874,-847.5187377929688,42.5,911.307,-868.8070068359375
01-06-2012 07:00,43.54042553191489,940.5662,-898.0662231445312,41.616917293233094,914.41125,-871.9112548828125,41.44594594594595,892.4366,-849.9365844726562,42.5,912.22003,-869.7200317382812
01-06-2012 08:00,43.54042553191489,939.526,-897.0260009765625,42.097368421052636,912.50745,-870.0074462890625,41.44594594594595,893.6528,-851.1527709960938,42.5,912.4087,-869.90869140625
01-06-2012 09:00,43.993617021276606,939.0567,-895.9567016601562,42.577819548872185,918.51245,-875.412451171875,41.44594594594595,894.8301,-851.730078125,43.1,912.5883,-869.4883178710937
01-06-2012 10:00,43.993617021276606,945.6594,-902.559423828125,42.577819548872185,926.14667,-883.0466674804687,40.29459459459461,895.3563,-852.2563232421875,43.1,918.01776,-874.9177612304687
01-06-2012 11:00,44.4468085106383,948.10895,-904.4089477539062,43.05827067669174,928.4867,-884.7866943359375,37.41621621621622,883.84924,-840.1492431640625,43.70000000000001,920.0354,-876.335400390625
01-06-2012 12:00,44.4468085106383,954.7288,-911.0288208007812,43.05827067669174,935.8522,-892.1521728515625,37.43540540540541,839.701,-796.0009887695312,43.70000000000001,925.11475,-881.41474609375
01-06-2012 13:00,44.4468085106383,956.8011,-912.5010864257813,43.53872180451128,937.422,-893.1219970703125,37.43540540540541,821.945,-777.6450073242188,44.3,927.46716,-883.1671630859375
01-06-2012 14:00,44.9,956.3263,-912.0262939453125,43.93909774436091,944.6758,-900.37578125,37.454594594594596,818.1225,-773.8224975585938,44.3,932.32434,-888.0243408203125
01-06-2012 15:00,44.4468085106383,962.30865,-918.0086547851563,43.05827067669174,952.4947,-908.1946899414063,37.454594594594596,817.3133,-773.0132934570313,44.3,934.0105,-889.710498046875
01-06-2012 16:00,43.993617021276606,957.52966,-913.8296630859375,42.097368421052636,941.58514,-897.8851440429687,37.47378378378379,820.18634,-776.4863403320312,43.70000000000001,934.7607,-891.0606811523437
01-06-2012 17:00,43.993617021276606,949.0072,-905.3072021484375,42.097368421052636,925.18195,-881.4819458007812,37.47378378378379,820.91046,-777.2104614257812,43.70000000000001,930.78094,-887.0809448242187
01-06-2012 18:00,43.993617021276606,946.8148,-903.1148193359375,41.616917293233094,921.1525,-877.4525268554687,37.47378378378379,819.4416,-775.7415893554687,43.70000000000001,929.88403,-886.184033203125
01-06-2012 19:00,43.54042553191489,946.40485,-903.3048461914062,41.616917293233094,914.0373,-870.9372924804687,37.47378378378379,818.93854,-775.8385375976562,43.1,929.3551,-886.2551025390625
01-06-2012 20:00,44.9,940.36487,-895.4648681640625,43.05827067669174,913.27893,-868.3789306640625,37.49297297297297,819.4704,-774.5703979492188,44.9,924.51013,-879.6101318359375
01-06-2012 21:00,44.9,957.66626,-912.766259765625,43.05827067669174,934.0788,-889.1787963867188,37.49297297297297,820.2438,-775.3437744140625,44.9,934.69995,-889.799951171875
01-06-2012 22:00,44.4468085106383,962.8794,-917.97939453125,43.05827067669174,938.8577,-893.9577270507813,37.51216216216217,819.0361,-774.1360717773438,44.9,937.6026,-892.7026000976563
01-06-2012 23:00,43.993617021276606,956.91254,-912.0125366210938,43.05827067669174,940.3932,-895.4931884765625,37.51216216216217,818.85406,-773.9540649414063,44.9,938.26196,-893.361962890625
01-07-2012 00:00,44.4468085106383,948.39056,-903.4905639648438,43.05827067669174,939.9807,-895.080712890625,37.531351351351354,818.91595,-774.0159545898438,44.9,937.63745,-892.737451171875
01-07-2012 01:00,43.993617021276606,952.52545,-908.8254516601562,42.577819548872185,938.8136,-895.1135986328125,37.531351351351354,820.6779,-776.9779174804687,43.70000000000001,937.4208,-893.7207763671875
01-07-2012 02:00,43.993617021276606,947.861,-904.1610229492187,42.577819548872185,931.0008,-887.3007934570312,37.550540540540545,821.62036,-777.920361328125,43.70000000000001,930.23865,-886.5386474609375
01-07-2012 03:00,43.993617021276606,946.62524,-902.925244140625,42.097368421052636,927.83484,-884.1348388671875,37.550540540540545,820.5845,-776.88447265625,43.70000000000001,925.81866,-882.1186645507812
01-07-2012 04:00,43.993617021276606,946.1524,-902.4524047851562,42.097368421052636,920.3825,-876.6825073242187,37.56972972972973,817.90857,-774.2085693359375,43.70000000000001,924.40857,-880.7085693359375
01-07-2012 05:00,43.993617021276606,945.7274,-902.0274169921875,42.097368421052636,919.66064,-875.96064453125,37.56972972972973,816.404,-772.7039916992187,43.70000000000001,924.043,-880.3430297851562
01-07-2012 06:00,43.54042553191489,945.8912,-902.7911743164062,41.616917293233094,920.77655,-877.6765502929687,37.58891891891892,817.08417,-773.9841674804687,43.1,923.30615,-880.20615234375
01-07-2012 07:00,43.54042553191489,939.67316,-896.5731567382812,41.616917293233094,914.8594,-871.759375,37.608108108108105,818.57947,-775.4794677734375,43.1,919.54645,-876.4464477539062
01-07-2012 08:00,43.54042553191489,937.3409,-894.2408813476562,41.616917293233094,913.771,-870.67099609375,37.608108108108105,818.0182,-774.9181884765625,43.1,916.58453,-873.4845336914062
01-07-2012 09:00,43.54042553191489,936.2092,-893.109228515625,41.616917293233094,913.0412,-869.9411987304687,37.627297297297304,815.9092,-772.8091796875,43.1,915.84143,-872.7414306640625
01-07-2012 10:00,43.54042553191489,936.16833,-893.0683349609375,41.616917293233094,912.2808,-869.1808227539062,37.627297297297304,817.4603,-774.3603271484375,43.1,914.7122,-871.6122192382812
01-07-2012 11:00,43.54042553191489,935.7145,-892.6144775390625,41.616917293233094,911.2518,-868.1517700195312,37.64648648648649,821.63824,-778.5382446289062,43.1,914.89905,-871.7990478515625
01-07-2012 12:00,43.54042553191489,936.42865,-893.9286499023438,41.616917293233094,910.4834,-867.9833984375,37.64648648648649,821.91016,-779.41015625,42.5,914.8785,-872.3784790039062
01-07-2012 13:00,43.54042553191489,936.3895,-893.8895263671875,41.13646616541354,908.9147,-866.4146728515625,37.64648648648649,822.0326,-779.5325927734375,42.5,909.8782,-867.378173828125
01-07-2012 14:00,43.08723404255319,936.8924,-894.3923950195312,41.13646616541354,901.11224,-858.6122436523438,37.66567567567568,822.057,-779.5570068359375,42.5,908.39154,-865.8915405273438
01-07-2012 15:00,42.63404255319149,929.8895,-887.3895263671875,41.13646616541354,900.5717,-858.0717163085938,37.66567567567568,822.34863,-779.8486328125,42.5,907.5693,-865.0692749023438
01-07-2012 16:00,42.63404255319149,921.08344,-878.5834350585938,41.13646616541354,901.7068,-859.206787109375,37.66567567567568,822.4325,-779.9324951171875,42.5,907.2676,-864.767578125
01-07-2012 17:00,42.63404255319149,918.64557,-876.6455688476562,40.65601503759399,901.78723,-859.7872314453125,37.66567567567568,822.4673,-780.46728515625,42.0,906.58325,-864.583251953125
01-07-2012 18:00,42.63404255319149,919.43665,-877.4366455078125,40.65601503759399,895.666,-853.666015625,37.66567567567568,822.4935,-780.4935302734375,42.0,902.9628,-860.9628295898438
01-07-2012 19:00,42.63404255319149,919.7932,-877.793212890625,40.65601503759399,894.04553,-852.0455322265625,37.66567567567568,822.50116,-780.5011596679688,42.0,901.1612,-859.1611938476562
01-07-2012 20:00,42.63404255319149,918.665,-876.6649780273438,40.65601503759399,892.2792,-850.2791748046875,37.68486486486486,822.4876,-780.4876098632812,42.0,899.66565,-857.6656494140625
01-07-2012 21:00,43.08723404255319,918.59955,-876.5995483398438,41.13646616541354,891.9915,-849.9915161132812,37.68486486486486,822.7781,-780.778076171875,42.0,899.5562,-857.5562133789062
01-07-2012 22:00,43.54042553191489,925.24274,-883.2427368164062,42.097368421052636,898.2845,-856.2844848632812,37.68486486486486,822.88354,-780.883544921875,42.0,899.77875,-857.7787475585938
01-07-2012 23:00,43.54042553191489,933.84424,-891.84423828125,42.097368421052636,912.75793,-870.7579345703125,37.68486486486486,822.9149,-780.9149169921875,42.0,899.68335,-857.683349609375
01-08-2012 00:00,43.54042553191489,935.25073,-892.750732421875,42.097368421052636,915.6595,-873.1594848632812,37.68486486486486,822.91864,-780.4186401367188,42.5,899.7533,-857.2532958984375
01-08-2012 01:00,43.54042553191489,935.89734,-893.3973388671875,42.097368421052636,916.2624,-873.7623901367188,37.68486486486486,822.92523,-780.4252319335938,42.5,905.5728,-863.0728149414062
01-08-2012 02:00,43.54042553191489,936.01843,-893.5184326171875,42.097368421052636,915.69946,-873.199462890625,37.68486486486486,822.9035,-780.4035034179688,42.5,907.5477,-865.0477294921875
01-08-2012 03:00,43.54042553191489,936.09326,-893.59326171875,42.097368421052636,916.11304,-873.613037109375,37.68486486486486,822.9162,-780.4161987304688,42.5,908.0395,-865.5394897460938
01-08-2012 04:00,43.54042553191489,936.2797,-893.7797241210938,41.616917293233094,916.1892,-873.689208984375,37.704054054054055,822.9061,-780.4061279296875,42.5,908.1548,-865.65478515625
01-08-2012 05:00,43.54042553191489,936.5719,-894.0718994140625,41.616917293233094,909.6636,-867.16357421875,37.704054054054055,823.2088,-780.7088012695312,42.5,908.56757,-866.0675659179688
01-08-2012 06:00,43.54042553191489,936.9494,-894.4494018554688,41.616917293233094,909.41644,-866.9164428710938,37.704054054054055,823.2966,-780.7965698242188,42.5,908.9907,-866.49072265625
01-08-2012 07:00,43.54042553191489,936.82306,-894.3230590820312,41.616917293233094,909.9397,-867.439697265625,37.704054054054055,823.3081,-780.80810546875,42.5,909.4306,-866.9306030273438
01-08-2012 08:00,43.08723404255319,936.607,-894.1069946289062,41.616917293233094,910.63934,-868.1393432617188,37.72324324324325,823.3285,-780.8284912109375,42.5,909.4376,-866.9376220703125
01-08-2012 09:00,43.54042553191489,930.2288,-887.7288208007812,41.616917293233094,911.4724,-868.972412109375,37.72324324324325,823.58466,-781.0846557617188,42.5,909.68115,-867.18115234375
01-08-2012 10:00,43.08723404255319,935.1715,-892.6715087890625,41.616917293233094,911.8612,-869.3612060546875,37.72324324324325,823.6765,-781.176513671875,42.5,909.82544,-867.325439453125
01-08-2012 11:00,43.08723404255319,930.8232,-888.3231811523438,41.13646616541354,911.63354,-869.133544921875,37.72324324324325,823.68274,-781.1827392578125,42.5,909.8736,-867.3735961914062
01-08-2012 12:00,43.08723404255319,928.72473,-886.2247314453125,41.13646616541354,904.0654,-861.5654296875,37.74243243243244,823.70215,-781.2021484375,42.5,910.3238,-867.8237915039062
01-08-2012 13:00,43.08723404255319,928.5074,-886.0073852539062,41.13646616541354,902.7996,-860.2996215820312,37.74243243243244,823.98126,-781.4812622070312,42.5,910.358,-867.8579711914062
01-08-2012 14:00,42.63404255319149,928.9999,-886.9998779296875,41.13646616541354,902.2515,-860.2515258789062,37.74243243243244,824.073,-782.072998046875,42.0,910.35675,-868.3567504882812
